Data;Abertura;Maxima;Minima;Fechamento
25/06/2014;55045;55170;53955;53990
26/06/2014;54180;54450;53955;54015
27/06/2014;53995;54295;53525;53850
30/06/2014;53750;53990;53275;53600
01/07/2014;53900;54310;53455;53735
02/07/2014;53900;53985;53280;53505
03/07/2014;53295;54475;53060;54450
04/07/2014;54425;54690;54220;54600
07/07/2014;54350;54445;53865;54260
08/07/2014;54300;54400;53905;54090
10/07/2014;54060;55185;54020;55010
11/07/2014;55135;55450;54785;55260
14/07/2014;55590;56395;55500;56240
15/07/2014;56225;56580;56075;56400
16/07/2014;56740;56795;55950;56230
17/07/2014;55915;56655;55635;55900
18/07/2014;57600;57920;57140;57535
21/07/2014;57395;58145;57245;58130
22/07/2014;58200;58535;57855;58410
23/07/2014;57500;58030;57410;57800
24/07/2014;57980;58465;57625;58245
25/07/2014;58120;58350;57920;58220
28/07/2014;58300;58415;57615;57900
29/07/2014;58045;58265;57280;57400
30/07/2014;57495;57635;56880;56995
31/07/2014;56620;56800;55650;55950
01/08/2014;55660;56215;55360;56090
04/08/2014;56300;56900;55675;56900
05/08/2014;56690;57090;56130;56250
06/08/2014;56070;56940;55775;56505
07/08/2014;56505;57030;56025;56565
08/08/2014;56450;56450;55355;55425
11/08/2014;55380;56900;55300;56900
12/08/2014;56740;56865;56310;56550
13/08/2014;57765;57770;56055;56465
14/08/2014;56420;56930;56155;56900
15/08/2014;57100;58040;56990;57995
18/08/2014;58300;58625;57890;58500
19/08/2014;58560;59610;58155;59610
20/08/2014;59600;59935;59175;59700
21/08/2014;59590;60140;59430;60000
22/08/2014;59945;59945;58965;59200
25/08/2014;59540;60690;59495;60595
26/08/2014;60600;60965;60335;60925
27/08/2014;61150;62065;60865;61800
28/08/2014;61495;61805;60955;61300
29/08/2014;61550;62350;61025;62310
01/09/2014;62730;63085;61610;61610
02/09/2014;61920;63000;61630;62750
03/09/2014;63080;63090;61855;62620
04/09/2014;61800;62460;61410;61550
05/09/2014;61350;61685;60870;61500
08/09/2014;61130;62250;59310;59310
09/09/2014;59500;60085;58665;59295
10/09/2014;58995;59125;57960;59100
11/09/2014;59005;59395;58620;58660
12/09/2014;58480;58500;57050;57145
15/09/2014;57030;58480;57030;58450
16/09/2014;58290;60770;58200;59445
17/09/2014;59850;60760;59265;59500
18/09/2014;59655;59725;58465;59000
19/09/2014;58420;58940;57805;58100
22/09/2014;57600;57615;56265;56830
23/09/2014;56930;57745;56335;56500
24/09/2014;56510;57460;56025;57185
25/09/2014;56900;56990;56040;56650
26/09/2014;56620;57820;56150;57820
29/09/2014;55000;55595;54290;54700
30/09/2014;54510;54690;53700;53905
01/10/2014;53065;53870;52560;52560
02/10/2014;52800;54165;52570;53065
03/10/2014;53205;54935;53150;54780
06/10/2014;59975;60045;57080;57600
07/10/2014;58150;58485;57420;57455
08/10/2014;57850;58595;56250;57940
09/10/2014;58500;58620;57080;57080
10/10/2014;56790;57000;55060;55100
13/10/2014;57215;58850;56800;57875
14/10/2014;57355;58915;57200;57995
15/10/2014;58610;58610;55775;56830
16/10/2014;55700;56315;54600;54650
17/10/2014;55750;56895;55625;56800
20/10/2014;55900;56375;55020;55500
21/10/2014;53300;53985;52610;53225
22/10/2014;53005;54035;52675;52850
23/10/2014;52410;52640;50500;51100
24/10/2014;51350;53900;51135;52000
27/10/2014;48200;51500;48150;51220
28/10/2014;51410;53050;51410;52550
29/10/2014;52000;52900;51150;51850
30/10/2014;52300;53215;52045;52890
31/10/2014;53800;55425;53045;55290
03/11/2014;55000;55200;53620;54470
04/11/2014;54500;55235;53965;54460
05/11/2014;54475;54765;53970;54205
06/11/2014;53910;53950;52835;52980
07/11/2014;53400;54070;52670;53865
10/11/2014;53865;54400;52925;53000
11/11/2014;52965;53180;52445;53050
12/11/2014;52910;53980;52620;53300
13/11/2014;53500;53815;52135;52300
14/11/2014;51915;52360;50930;52280
17/11/2014;51870;52660;51390;51650
18/11/2014;51630;52715;51450;52600
19/11/2014;52525;54130;52335;53800
21/11/2014;54410;57045;54300;57040
24/11/2014;56850;57795;55610;55800
25/11/2014;56050;56805;55535;55850
26/11/2014;56275;56520;55230;55665
27/11/2014;55560;56410;54830;55180
28/11/2014;55110;55760;54720;54720
01/12/2014;54450;54545;52080;52210
02/12/2014;52500;52815;51610;51790
03/12/2014;51910;52690;51845;52135
04/12/2014;52850;52995;51215;51515
05/12/2014;51800;52280;51230;51990
08/12/2014;51695;52010;50095;50450
09/12/2014;49955;50430;49500;50305
10/12/2014;50305;50350;49335;49590
11/12/2014;49700;50050;48840;49400
12/12/2014;48900;49765;47930;48285
15/12/2014;48380;48520;46330;47255
16/12/2014;47190;47655;45715;47000
17/12/2014;47955;50000;47460;49020
18/12/2014;49915;50345;48895;49155
19/12/2014;49550;50580;49275;50580
22/12/2014;50420;50905;49785;50800
23/12/2014;50745;51535;50450;51340
26/12/2014;51290;51705;50535;50720
29/12/2014;50720;51590;50510;51445
30/12/2014;51260;51520;50280;50330
02/01/2015;50500;50500;48800;49190
05/01/2015;48925;49005;47750;48020
06/01/2015;47900;48800;47565;48800
07/01/2015;49100;50480;49100;50045
08/01/2015;50200;50835;49470;50500
09/01/2015;50205;50250;48955;49395
12/01/2015;49480;49555;48360;48450
13/01/2015;48690;49350;48335;48500
14/01/2015;48145;48755;47695;48595
15/01/2015;48350;49320;47955;48650
16/01/2015;48300;49715;48200;49270
19/01/2015;48980;49190;47810;48190
20/01/2015;48640;49045;47915;48505
21/01/2015;48470;49760;48285;49700
22/01/2015;49825;50725;49560;49925
23/01/2015;49540;49835;48745;48785
26/01/2015;48500;48975;48180;48600
27/01/2015;48225;49145;47560;48900
28/01/2015;48160;48470;47745;47900
29/01/2015;47690;48130;47150;47900
30/01/2015;47500;47590;46515;47250
02/02/2015;47130;48050;46915;48000
03/02/2015;48480;49195;48380;49140
04/02/2015;49100;49885;48310;49525
05/02/2015;49350;49950;49055;49600
06/02/2015;49275;49340;48250;48840
09/02/2015;48500;49755;48290;49700
10/02/2015;49715;49875;48540;48750
11/02/2015;48400;48800;47835;48675
12/02/2015;48895;49745;48895;49500
13/02/2015;49760;50950;49760;50950
18/02/2015;51800;52815;51800;52000
19/02/2015;52150;52475;51620;52145
20/02/2015;52020;52295;51435;52050
23/02/2015;51740;52520;51645;51950
24/02/2015;51930;52785;51645;52640
25/02/2015;51650;52610;51650;52500
26/02/2015;52500;52850;51810;52650
27/02/2015;52710;53200;51965;52290
02/03/2015;52290;52435;51365;51720
03/03/2015;51515;52095;51515;51990
04/03/2015;51300;51480;50925;51350
05/03/2015;51405;51415;50650;50865
06/03/2015;50915;50925;50295;50585
09/03/2015;50310;50360;49440;49480
10/03/2015;49000;49705;48600;48665
11/03/2015;48865;49795;48740;49460
12/03/2015;49605;50190;49090;49185
13/03/2015;49200;49200;48065;49105
16/03/2015;49000;49710;48750;49060
17/03/2015;48980;50810;48980;50760
18/03/2015;50580;52215;50130;52050
19/03/2015;51800;51940;51105;51310
20/03/2015;51505;52690;51370;52100
23/03/2015;52200;52530;51850;52245
24/03/2015;52500;52570;51260;52040
25/03/2015;51700;52635;51700;52035
26/03/2015;51800;51950;50580;50610
27/03/2015;50800;50810;50070;50335
30/03/2015;50570;51500;50380;51480
31/03/2015;51200;51760;50730;51155
01/04/2015;51365;52815;51350;52625
02/04/2015;52450;53530;52325;53260
06/04/2015;53260;54295;53065;53810
07/04/2015;53945;54150;53515;53900
08/04/2015;54200;54675;53565;53710
09/04/2015;53800;54115;53350;53880
10/04/2015;54100;54440;53410;54335
13/04/2015;54250;54880;53985;54265
14/04/2015;54250;54745;53760;54145
15/04/2015;55000;55940;54940;55900
16/04/2015;55650;55835;55185;55700
17/04/2015;55300;55320;54680;54925
20/04/2015;55185;55320;54280;54425
22/04/2015;54600;55690;54225;55345
23/04/2015;55060;56635;54725;56445
24/04/2015;56325;57770;56325;57400
27/04/2015;57465;57740;56045;56330
28/04/2015;56105;56800;55735;56640
29/04/2015;56420;56445;55735;56210
30/04/2015;55700;56965;55560;56915
04/05/2015;57495;58285;57205;58250
05/05/2015;57955;58890;57740;58885
06/05/2015;58800;59250;57505;58140
07/05/2015;57650;58065;57130;57675
08/05/2015;57885;58490;57220;57770
11/05/2015;58065;58145;57570;57600
12/05/2015;57200;58050;57150;57200
13/05/2015;57550;57610;56680;57115
14/05/2015;57200;57490;56580;57220
15/05/2015;57295;57880;56890;57740
18/05/2015;57775;58280;56335;56440
19/05/2015;56765;56870;55445;55950
20/05/2015;55500;56125;55190;55200
21/05/2015;55215;55720;54840;55710
22/05/2015;55050;55820;54380;54610
25/05/2015;54500;55270;54145;54880
26/05/2015;54955;54955;53780;53780
27/05/2015;54100;54625;53410;54365
28/05/2015;54000;54300;53605;54030
29/05/2015;53545;54350;52920;52920
01/06/2015;53250;53495;52860;53200
02/06/2015;53200;54495;53150;54475
03/06/2015;54430;54505;53615;53685
05/06/2015;53195;53575;52800;53050
08/06/2015;52970;53490;52840;52865
09/06/2015;52800;53395;52655;53020
10/06/2015;53300;54240;53300;54035
11/06/2015;54290;54475;53485;53910
12/06/2015;53715;53725;53055;53350
15/06/2015;53155;53310;52530;53275
16/06/2015;53150;54015;53065;53700
17/06/2015;54645;54750;53860;53895
18/06/2015;54100;55330;54005;55135
19/06/2015;54805;54900;54330;54480
22/06/2015;54900;55285;54505;54740
23/06/2015;54950;55260;54460;54460
24/06/2015;54450;55105;54250;54700
25/06/2015;54705;54800;53630;54075
26/06/2015;54055;54900;53740;54750
29/06/2015;53750;54540;53355;53800
30/06/2015;54105;54150;53540;53780
01/07/2015;54205;54205;53300;53560
02/07/2015;53650;54075;53415;53730
03/07/2015;53960;53990;52945;53130
06/07/2015;52585;53315;52210;52900
07/07/2015;52600;53085;51650;52930
08/07/2015;52450;52990;52100;52175
10/07/2015;53200;53360;52700;53050
13/07/2015;53355;53715;53080;53600
14/07/2015;53515;53950;53180;53750
15/07/2015;53750;53870;53230;53600
16/07/2015;53695;53920;53130;53480
17/07/2015;53650;53760;52590;52590
20/07/2015;52735;52870;51885;52000
21/07/2015;51985;52380;51570;51900
22/07/2015;51350;51570;50900;51230
23/07/2015;51060;51390;49720;49720
24/07/2015;49670;50055;48850;49480
27/07/2015;49080;49550;48825;49125
28/07/2015;49345;50125;48965;49890
29/07/2015;49920;50550;49540;50280
30/07/2015;50555;50830;49760;50000
31/07/2015;50020;51145;49960;51145
03/08/2015;50800;50800;50165;50360
04/08/2015;50690;50720;49920;50255
05/08/2015;50590;50990;50235;50260
06/08/2015;50030;50630;49630;50085
07/08/2015;49895;50070;48415;48415
10/08/2015;48465;49570;48465;49350
11/08/2015;48985;50100;48255;49850
12/08/2015;50400;50450;48945;49430
13/08/2015;49430;49730;48610;48615
14/08/2015;48750;49035;48280;48350
17/08/2015;48390;48650;47995;48225
18/08/2015;48000;48970;47440;48125
19/08/2015;48000;48025;46720;47315
20/08/2015;46810;47575;46530;47165
21/08/2015;46800;46985;46070;46070
24/08/2015;44100;45950;43215;45270
25/08/2015;46500;46645;44700;44700
26/08/2015;45245;46875;45135;46795
27/08/2015;46950;48680;46885;48570
28/08/2015;48080;48490;47400;47800
31/08/2015;47110;47300;46115;46890
01/09/2015;46000;46545;45645;46090
02/09/2015;46280;47245;45660;47085
03/09/2015;47160;48090;46750;47835
04/09/2015;47125;47800;46745;46985
08/09/2015;47005;47840;47005;47210
09/09/2015;48000;48355;46970;47300
10/09/2015;45500;47295;45360;47125
11/09/2015;46800;47210;46545;46970
14/09/2015;46850;48925;46610;48450
15/09/2015;48205;48250;47105;47695
16/09/2015;47805;49120;47755;48800
17/09/2015;48475;49790;48210;48970
18/09/2015;48490;48640;47185;47350
21/09/2015;47700;47825;46680;47050
22/09/2015;46430;46790;45520;46515
23/09/2015;46785;46885;45250;45350
24/09/2015;44720;45845;44135;45650
25/09/2015;46300;46300;44740;44740
28/09/2015;44490;44650;43945;44130
29/09/2015;44735;44735;44125;44300
30/09/2015;45300;45645;44525;45130
01/10/2015;45055;45725;44880;45725
02/10/2015;45800;47370;45080;47350
05/10/2015;47500;48150;47425;47660
06/10/2015;47450;48180;47450;47540
07/10/2015;48040;49395;48010;48855
08/10/2015;48570;49320;48545;49030
09/10/2015;49350;49710;48680;49440
13/10/2015;48750;48790;47125;47240
14/10/2015;48300;48520;47365;47445
15/10/2015;47750;48015;47035;47865
16/10/2015;47850;48475;47165;47580
19/10/2015;47850;48280;47455;48100
20/10/2015;47945;48420;47245;47630
21/10/2015;47630;47890;47255;47450
22/10/2015;47675;48640;47585;48620
23/10/2015;48800;49565;47995;48095
26/10/2015;48100;48565;47770;47940
27/10/2015;47855;48000;47340;47450
28/10/2015;47685;48095;46915;47210
29/10/2015;46990;47190;46085;46100
30/10/2015;46105;46565;45900;46390
03/11/2015;46900;49170;46720;49075
04/11/2015;49205;49755;47975;48320
05/11/2015;48400;48620;47930;48280
06/11/2015;48205;48380;46835;47475
09/11/2015;47495;47555;46400;46400
10/11/2015;46120;47140;45785;46880
11/11/2015;46850;47725;46815;47440
12/11/2015;47650;47930;47000;47000
13/11/2015;46800;47305;46660;46900
16/11/2015;46900;47405;46730;47400
17/11/2015;47760;48085;47445;47465
18/11/2015;47355;48325;47295;47955
19/11/2015;48300;48745;48020;48720
23/11/2015;48700;49090;48170;48190
24/11/2015;48005;48700;47685;48640
